NOM_TIPO;NOM_DPTO;NOM_MUSEO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;TOTAL_PAGANTES
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;9
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;184
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;149
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;12
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;161
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;66
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;5
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;71
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;423
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;423
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;410
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;410
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;256
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;256
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;143
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;143
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;114
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,696
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,810
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;112
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,731
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,843
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;83
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,912
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,995
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;153
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,522
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,675
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;82
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,227
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;4,309
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;36
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;36
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;52
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;28
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;80
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;76
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;31
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;107
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;44
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;26
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;70
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;42
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;26
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;68
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;48
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;48
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;15
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;15
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;59
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;59
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;15
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;15
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;22
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0;0;0;22
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;375
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;375
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;0
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;11
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;538
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;549
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;24
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;620
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;644
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;41
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;769
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;810
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;51
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;964
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,015
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;4
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;998
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;1,002
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;4
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;610
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;614
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;3
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;742
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;745
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;7
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;853
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;860
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;12
Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;825
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0;0;0;837
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;127
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,354
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,481
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;405
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;2,827
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,232
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;135
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,605
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,740
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;143
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,619
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,762
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;107
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,458
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,565
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;107
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,837
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;5,944
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;122
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;9,060
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;9,182
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;80
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;10,921
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;11,001
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;88
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,465
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,553
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;188
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;9,478
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;9,666
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;145
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,749
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;7,894
Nacionales;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;138
Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,363
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Raqchi;0;0;0;0;0;3,501
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,505
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,608
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;8,113
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;523
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,396
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,919
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,315
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;5,672
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,987
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,573
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;5,173
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,746
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;2,605
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;5,199
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;7,804
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,389
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;4,635
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;6,024
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;3,254
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;7,519
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;10,773
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;255
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,741
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,996
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;451
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,014
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,465
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;417
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,171
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,588
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;457
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,168
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,625
Nacionales;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;584
Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;950
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Moray;0;0;0;0;0;1,534
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;981
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,714
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,695
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;794
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,803
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,597
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,592
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,861
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;4,453
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,455
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,642
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;3,097
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,169
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,786
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;3,955
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,057
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,282
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,339
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;2,215
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;3,059
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;5,274
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;226
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;558
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;784
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;124
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;427
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;551
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;165
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;455
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;620
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;162
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;431
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;593
Nacionales;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;617
Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;926
Nacionales Y Extranjeros;Cusco;Parque Arqueologico Tipon;0;0;0;0;0;1,543
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;25
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;25
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;2
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;5
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;7
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;79
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;79
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;236
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;236
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;412
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;412
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;4
Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;238
Nacionales Y Extranjeros;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;242
Nacionales;Cusco;Monumento Arqueologico de Tarawasi;0;0;0;0;0;0
